time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-04-16T01:23:23.420Z,26.06,91.979,43.8,4.4,mb,61,63,,1.14,us,usb000g7ns,2022-07-24T23:37:52.889Z,"19 km ESE of Dispur, India",earthquake,,8.9,,34,reviewed,us,us
2013-03-02T01:30:38.630Z,24.677,92.222,38.7,5.2,mwb,268,18.8,,0.63,us,usc000ff4h,2022-07-24T19:30:33.038Z,"25 km SSW of Kar?mganj, India",earthquake,,,,,reviewed,us,us
2013-02-19T21:05:12.080Z,25.35,89.03,11.8,4.1,mb,40,115.9,,1.13,us,us2013lvax,2014-11-07T01:50:09.885Z,"27 km N of Joypur H?t, Bangladesh",earthquake,,22.8,,15,reviewed,us,us
2012-12-30T08:16:43.130Z,24.209,91.782,22.5,4.3,mb,19,119.5,,1.08,us,usp000jxkz,2014-11-07T01:49:41.012Z,"5 km WNW of Kamalpur, India",earthquake,,22.7,,4,reviewed,us,us
2012-12-13T10:05:22.710Z,22.222,92.592,10,4.2,mb,23,161.4,,0.65,us,usp000jwwy,2014-11-07T01:49:35.874Z,"38 km E of B?ndarban, Bangladesh",earthquake,,,,7,reviewed,us,us
2012-11-25T06:01:45.530Z,23.62,91.482,39.8,4.5,mb,59,60.3,,0.65,us,usp000jw1n,2014-11-07T01:49:26.257Z,"9 km N of Udaipur, India",earthquake,,5,,15,reviewed,us,us
2012-10-30T01:40:26.490Z,26.117,92.337,62,4.6,mb,36,102,,0.67,us,usp000jus2,2014-11-07T01:49:11.684Z,"14 km S of Morigaon, India",earthquake,,6.2,,6,reviewed,us,us
2012-10-02T18:51:38.010Z,26.913,92.939,37.8,4.5,mb,67,50.4,,0.79,us,usp000jte6,2014-11-07T01:49:01.153Z,"28 km ENE of Rang?p?ra, India",earthquake,,,,23,reviewed,us,us
2012-10-02T18:40:42.920Z,26.953,92.994,35,4.6,mb,61,67.5,,0.96,us,usp000jte5,2014-11-07T01:49:01.143Z,"34 km ENE of Rang?p?ra, India",earthquake,,,,22,reviewed,us,us
2012-10-02T18:37:38.700Z,26.879,92.818,36.8,5.2,mb,258,22.5,,0.84,us,usp000jte2,2015-03-24T01:33:08.698Z,"15 km ENE of Rang?p?ra, India",earthquake,,,,149,reviewed,us,us
2012-09-11T18:09:49.790Z,24.41,93.53,60.4,4.5,mb,17,156.2,,0.78,us,usp000js60,2014-11-07T01:48:50.576Z,"16 km WNW of Chur?ch?ndpur, India",earthquake,,8.2,,6,reviewed,us,us
2012-09-06T18:27:11.800Z,25.455,91.208,45.1,4.5,mb,28,64.5,,0.79,us,usp000jrvu,2014-11-07T01:48:48.114Z,"8 km SW of Nongstoin, India",earthquake,,8.5,,2,reviewed,us,us
2012-08-19T19:04:57.560Z,26.561,92.622,57,4,mb,18,120.3,,0.84,us,usp000jqh4,2014-11-07T01:48:35.938Z,"18 km NE of Dhing, India",earthquake,,9.9,,2,reviewed,us,us
2012-08-19T09:24:49.380Z,26.599,92.57,48.9,4.8,mb,212,42.5,,0.68,us,usp000jqgm,2022-05-03T15:47:01.368Z,"14 km SE of Dhekiajuli, India",earthquake,,2.4,,92,reviewed,us,us
2012-08-05T06:36:51.140Z,24.714,91.863,56.8,4.2,mb,15,117.3,,0.76,us,usp000jpx3,2014-11-07T01:48:30.897Z,"20 km S of Sylhet, Bangladesh",earthquake,,9.6,,1,reviewed,us,us
2012-07-17T06:00:41.110Z,23.054,93.074,47.6,4.4,mb,41,86.9,,0.75,us,usp000jp3e,2014-11-07T01:48:20.597Z,"8 km S of North Vanlaiphai, India",earthquake,,5.9,,10,reviewed,us,us
2012-05-27T15:01:27.040Z,26.491,91.1,34.7,4.3,mb,41,156.7,,1.18,us,usp000jm05,2015-03-24T01:29:48.987Z,"13 km E of Barpeta Road, India",earthquake,,20.7,,9,reviewed,us,us
2012-05-11T12:41:35.300Z,26.175,92.889,43.3,5.4,mwb,164,33.3,,0.95,us,usp000jka9,2020-09-21T18:09:31.815Z,"19 km N of Hoj?i, India",earthquake,,,,,reviewed,us,us
2012-05-01T22:43:12.350Z,26.252,92.274,35,4.2,mb,23,144.7,,1.06,us,usp000jjvy,2014-11-07T01:47:42.652Z,"7 km W of Morigaon, India",earthquake,,,,6,reviewed,us,us
2012-03-27T23:40:12.600Z,26.087,87.777,28.8,5,mb,167,31.8,,0.86,us,usp000jgw0,2024-06-17T19:04:17.506Z,"17 km W of Kishanganj, India",earthquake,,,,91,reviewed,us,us
2012-03-18T02:56:13.390Z,23.662,90.259,44,4.5,mb,68,61.2,,0.69,us,usp000jgdy,2015-03-24T01:40:21.467Z,"14 km ENE of Doh?r, Bangladesh",earthquake,,7.2,,23,reviewed,us,us
2012-01-01T02:35:21.110Z,23.472,91.834,27.8,4.6,mb,74,77.2,,0.65,us,usp000jcwj,2015-03-24T02:28:01.440Z,"18 km ESE of Amarpur, India",earthquake,,10.4,,27,reviewed,us,us
2011-10-29T07:51:37.070Z,24.19,93.516,35,4.7,mb,30,154.8,,0.79,us,usp000ja2s,2014-11-07T01:46:12.352Z,"22 km SW of Chur?ch?ndpur, India",earthquake,,,,13,reviewed,us,us
2011-09-18T19:20:54.830Z,25.759,91.178,37.1,4,mb,23,145.3,,1.15,us,usp000j88t,2014-11-07T01:45:55.225Z,"28 km NNW of Nongstoin, India",earthquake,,9.5,,2,reviewed,us,us
2011-08-27T00:55:59.150Z,23.355,90.63,10,4.2,mb,7,212.4,,1.21,us,usp000j733,2014-11-07T01:45:43.694Z,"25 km WNW of H?j?ganj, Bangladesh",earthquake,,,,1,reviewed,us,us
2011-07-22T00:58:52.770Z,24.532,92.072,43.7,4,mb,9,186.2,,0.53,us,usp000j59u,2014-11-07T01:45:24.907Z,"20 km NNW of Dharmanagar, India",earthquake,,13.3,,3,reviewed,us,us
2011-06-23T12:39:39.910Z,23.887,91.484,35,4.4,mb,28,120.2,,1.02,us,usp000j3m2,2014-11-07T01:45:09.367Z,"13 km ENE of R?n?r B?z?r, India",earthquake,,,,5,reviewed,us,us
2011-06-09T07:34:27.430Z,23.602,89.655,35,4.4,mb,45,146.8,,0.93,us,usp000j2wj,2022-07-19T17:18:50.128Z,"Bangladesh",earthquake,,,,9,reviewed,us,us
2011-05-24T03:14:22.990Z,25.102,92.307,47,4.1,mb,20,123.9,,0.63,us,usp000j24a,2014-11-07T01:44:54.568Z,"26 km N of Kar?mganj, India",earthquake,,10.2,,2,reviewed,us,us
2011-05-17T07:02:45.660Z,20.183,91.295,10,4.7,mb,22,100.2,,1.2,us,usp000j1qj,2014-11-07T01:44:51.862Z,"128 km SW of Tekn?f, Bangladesh",earthquake,,,,5,reviewed,us,us
2011-05-03T14:39:00.160Z,23.686,91.321,10,4,mb,8,122,,1.57,us,usp000j0yk,2014-11-07T01:44:44.404Z,"8 km NNW of Barjala, India",earthquake,,,,4,reviewed,us,us
2011-04-26T17:00:35.530Z,25.076,93.044,60.1,4.4,mb,50,113.8,,0.79,us,usp000j0mz,2014-11-07T01:44:38.355Z,"10 km SSE of H?flong, India",earthquake,,7.7,,15,reviewed,us,us
2011-04-19T13:39:37.350Z,23.772,92.866,38.1,4.1,mb,26,106.3,,0.47,us,usp000j08n,2014-11-07T01:44:35.388Z,"15 km ENE of Aizawl, India",earthquake,,7.5,,4,reviewed,us,us
2011-02-12T10:22:41.460Z,23.248,90.998,10,4.1,mb,19,113.9,,0.87,us,usp000hudt,2014-11-07T01:43:39.632Z,"12 km W of L?ksh?m, Bangladesh",earthquake,,,,5,reviewed,us,us
2011-01-27T06:10:40.930Z,23.811,92.9,10,4.1,mb,23,118.9,,1.04,us,usp000htpt,2014-11-07T01:43:30.247Z,"20 km ENE of Aizawl, India",earthquake,,,,4,reviewed,us,us
2010-12-29T14:03:57.700Z,25.488,92.432,29.8,4.1,mb,21,139.8,,0.98,us,usp000hs8t,2014-11-07T01:43:16.383Z,"55 km E of Shillong, India",earthquake,,,,6,reviewed,us,us
2010-12-12T01:40:06.960Z,24.792,93.304,47.4,4.8,mb,95,50.5,,0.83,us,usp000hqu1,2014-11-07T01:43:06.397Z,"29 km E of Lakhipur, India",earthquake,,,,45,reviewed,us,us
2010-09-11T07:02:09.110Z,25.72,90.205,22.3,4.5,mb,55,49.5,,1.18,us,usp000hkjm,2020-07-08T02:27:37.575Z,"22 km N of Tura, India",earthquake,,,,20,reviewed,us,us
2010-09-10T17:24:16.610Z,23.407,90.648,10,5.1,mwc,73,50.3,,1.07,us,usp000hkhw,2022-07-18T19:56:50.575Z,"27 km S of Son?rgaon, Bangladesh",earthquake,,,,,reviewed,us,gcmt
2010-07-15T01:30:32.120Z,22.272,93.595,67.2,4.6,mb,56,71,,0.71,us,usp000hfa9,2014-11-07T01:41:53.345Z,"41 km S of Hakha, Myanmar",earthquake,,7.4,,24,reviewed,us,us
2010-02-24T14:43:31.880Z,26.062,93.156,52.8,4,mb,22,94.2,,1.19,us,usp000h7n5,2014-11-07T01:40:44.701Z,"30 km ENE of Hoj?i, India",earthquake,,14.2,,6,reviewed,us,us
2010-02-23T06:55:45.560Z,25.818,93.282,53.9,4.7,mb,78,65.7,,0.83,us,usp000h7kn,2014-11-07T01:40:44.404Z,"Assam-Nagaland-Manipur region, India",earthquake,,4.5,,21,reviewed,us,us
2009-12-13T14:41:55.800Z,21.998,91.822,10,4.9,mwc,130,75.4,,1.05,us,usp000h50e,2016-11-10T02:21:35.791Z,"25 km WSW of S?tkania, Bangladesh",earthquake,,,,,reviewed,us,gcmt
2009-12-13T14:24:58.780Z,21.999,91.811,17.3,4.6,mb,46,108.2,,0.85,us,usp000h50d,2014-11-07T01:40:16.402Z,"26 km WSW of S?tkania, Bangladesh",earthquake,,11.6,,7,reviewed,us,us
2009-12-11T16:22:17.980Z,21.096,92.529,34.5,4.1,mb,41,117.8,,0.68,us,usp000h4yt,2014-11-07T01:40:15.873Z,"35 km NE of Tekn?f, Bangladesh",earthquake,,,,4,reviewed,us,us
2009-11-07T23:00:32.240Z,26.922,89.178,41.1,4.1,mb,23,163.4,,1.14,us,usp000h3uk,2014-11-07T01:40:05.147Z,"8 km ENE of Samtse, Bhutan",earthquake,,14,,4,reviewed,us,us
2009-10-29T19:57:01.280Z,26.548,90.018,30.4,4.8,mb,76,96.6,,0.6,us,usp000h3j9,2014-11-07T01:39:59.698Z,"13 km NNE of Goshaingaon, India",earthquake,,11.2,,29,reviewed,us,us
2009-08-19T10:45:13.870Z,26.556,92.47,10,5,mb,85,32.4,,1.02,us,usp000h0n0,2022-07-15T16:11:17.314Z,"9 km N of Dhing, India",earthquake,,,,27,reviewed,us,us
2009-08-05T02:58:45.490Z,22.513,93.483,72.2,4.7,mb,83,71.1,,0.75,us,usp000gzzt,2014-11-07T01:39:27.811Z,"19 km SW of Hakha, Myanmar",earthquake,,6.1,,29,reviewed,us,us
2009-07-22T21:35:47.190Z,19.883,93.619,35,4.1,mb,22,147,,0.78,us,usp000gzhu,2014-11-07T01:39:20.982Z,"80 km ESE of Sittwe, Myanmar",earthquake,,,,2,reviewed,us,us
2009-06-22T13:26:20.520Z,25.668,93.276,32.8,4.3,mb,32,92.3,,1.15,us,usp000gyfn,2014-11-07T01:39:10.945Z,"13 km SE of Lumding Railway Colony, India",earthquake,,,,8,reviewed,us,us
2009-06-03T18:42:59.810Z,23.356,93.21,45.3,4.3,mb,39,143,,1.28,us,usp000gxu6,2014-11-07T01:39:06.145Z,"8 km ESE of Khawhai, India",earthquake,,8,,10,reviewed,us,us
2009-04-25T14:29:28.110Z,26.112,91.446,37.8,4.4,mb,27,100.1,,0.73,us,usp000gwjv,2014-11-07T01:38:49.822Z,"9 km W of Pal?sb?ri, India",earthquake,,9,,2,reviewed,us,us
2009-02-27T10:42:38.010Z,20.473,89.107,10,4.8,mb,92,63.5,,0.79,us,usp000guef,2014-11-07T01:38:27.582Z,"174 km SSE of Kultali, India",earthquake,,,,27,reviewed,us,us
2009-02-25T23:51:35.040Z,23.291,92.82,35,4.5,mb,31,94.4,,0.71,us,usp000guda,2014-11-07T01:38:27.147Z,"2 km W of Serchh?p, India",earthquake,,,,7,reviewed,us,us
2009-01-05T07:04:10.330Z,23.011,88.706,35,4.2,mb,35,147.4,,1.25,us,usp000gs72,2014-11-07T01:38:10.268Z,"10 km NE of Nagarukhra, India",earthquake,,,,5,reviewed,us,us
2008-12-23T13:20:39.100Z,24.998,91.966,41.7,4,mb,9,206.2,,1.05,us,usp000gr8t,2014-11-07T01:38:01.475Z,"14 km NE of Sylhet, Bangladesh",earthquake,,15.5,,2,reviewed,us,us
2008-12-05T12:59:53.090Z,23.135,93.645,73.9,4.2,mb,11,145.5,,0.83,us,usp000gpz2,2014-11-07T01:37:54.232Z,"24 km N of Falam, Myanmar",earthquake,,18.9,,1,reviewed,us,us
2008-11-18T23:15:26.230Z,23.981,91.587,35,3.6,mb,6,193.2,,1.19,us,usp000gp0p,2014-11-07T01:37:45.904Z,"Tripura, India region",earthquake,,,,2,reviewed,us,us
2008-11-18T23:00:47.980Z,23.77,91.142,35,3.8,mb,9,167.3,,1.29,us,usp000gp0m,2014-11-07T01:37:45.900Z,"15 km WSW of Agartala, India",earthquake,,,,2,reviewed,us,us
2008-11-08T16:51:37.950Z,23.636,87.36,10,4.2,mb,17,183.1,,1.38,us,usp000gn8d,2014-11-07T01:37:42.250Z,"14 km NNE of Durgapur, India",earthquake,,0,,2,reviewed,us,us
2008-11-07T00:29:07.400Z,25.817,92.847,50.8,3.9,mb,21,141.1,,0.64,us,usp000gn42,2014-11-07T01:37:41.632Z,"20 km S of Hoj?i, India",earthquake,,9.5,,5,reviewed,us,us
2008-10-20T14:32:34.780Z,21.22,93.577,51.9,4.2,mb,31,146.4,,0.69,us,usp000gknv,2014-11-07T01:37:30.767Z,"133 km WNW of Chauk, Myanmar",earthquake,,,,2,reviewed,us,us
2008-09-27T03:29:07.800Z,20.947,92.689,35,4.1,mb,13,199.3,,0.72,us,usp000ghtd,2014-11-07T01:37:15.489Z,"41 km ENE of Tekn?f, Bangladesh",earthquake,,,,1,reviewed,us,us
2008-09-20T12:00:51.340Z,23.394,90.691,10,4.2,mb,12,193.7,,0.66,us,usp000ghdr,2014-11-07T01:37:13.764Z,"23 km NW of H?j?ganj, Bangladesh",earthquake,,,,1,reviewed,us,us
2008-09-20T11:51:41.280Z,23.398,90.732,10,4.5,mb,19,147.5,,0.68,us,usp000ghdq,2020-04-16T17:05:13.364Z,"20 km NW of H?j?ganj, Bangladesh",earthquake,,,,4,reviewed,us,us
2008-08-22T18:06:54.390Z,22.447,92.537,46.7,4.7,mb,61,73.3,,0.75,us,usp000gf94,2014-11-07T01:36:57.867Z,"42 km NE of B?ndarban, Bangladesh",earthquake,,,,27,reviewed,us,us
2008-07-26T18:51:50.970Z,24.788,90.536,17.5,4.8,mb,185,58.3,,0.74,us,usp000gd6v,2022-07-13T04:22:02.458Z,"13 km ENE of Mymensingh, Bangladesh",earthquake,,7.2,,108,reviewed,us,us
2008-07-22T02:20:48.620Z,24.56,93.454,52.9,3.8,mb,19,153.6,,0.7,us,usp000gcv1,2014-11-07T01:36:41.349Z,"33 km NW of Chur?ch?ndpur, India",earthquake,,10.3,,2,reviewed,us,us
2008-07-06T03:05:42.010Z,26.979,89.734,25.8,4,mb,28,106.9,,0.62,us,usp000gbep,2014-11-07T01:36:34.813Z,"17 km SW of Daga, Bhutan",earthquake,,,,11,reviewed,us,us
2008-07-05T16:55:54.340Z,24.39,88.481,35,4.2,mb,22,92.4,,0.88,us,usp000gbdm,2014-11-07T01:36:34.651Z,"12 km W of R?jsh?hi, Bangladesh",earthquake,,,,8,reviewed,us,us
2008-05-29T10:34:46.710Z,26.308,91.791,45.5,4.5,mb,33,124.7,,0.93,us,usp000g81k,2014-11-07T01:36:07.566Z,"14 km NNE of North Guw?h?ti, India",earthquake,,,,7,reviewed,us,us
2008-05-13T20:44:54.320Z,27.001,92.536,106.1,3.5,mb,14,144.5,,1.33,us,usp000g6mc,2014-11-07T01:35:59.954Z,"22 km NW of Rang?p?ra, India",earthquake,,14.3,,5,reviewed,us,us
2008-05-08T22:20:51.400Z,24.005,91.209,30.6,3.9,mb,34,101.3,,0.67,us,usp000g5w4,2014-11-07T01:35:54.251Z,"20 km NNW of Agartala, India",earthquake,,15.1,,8,reviewed,us,us
2008-05-05T19:41:50.560Z,26.1,92.046,35,3.6,mb,7,176.6,,0.87,us,usp000g5jw,2014-11-07T01:35:51.455Z,"24 km E of Dispur, India",earthquake,,,,1,reviewed,us,us
2008-04-17T01:12:24.330Z,26.07,92.244,43.8,4.6,mb,89,95.1,,0.77,us,usp000g449,2014-11-07T01:35:38.887Z,"22 km SSW of Morigaon, India",earthquake,,,,41,reviewed,us,us
2008-04-08T19:10:26.210Z,22.768,92.428,39.5,4.2,mb,26,76.2,,1,us,usp000g3cy,2014-11-07T01:35:33.966Z,"35 km WSW of Lunglei, India",earthquake,,12,,6,reviewed,us,us
2008-04-03T19:05:28.120Z,26.312,92.982,45.6,4.3,mb,27,139.9,,0.95,us,usp000g31z,2014-11-07T01:35:29.787Z,"36 km NNE of Hoj?i, India",earthquake,,,,7,reviewed,us,us
2008-03-26T04:38:47.520Z,24.041,93.295,35,4.1,mb,13,161.1,,0.83,us,usp000g2cn,2014-11-07T01:35:19.368Z,"37 km E of Darlawn, India",earthquake,,,,1,reviewed,us,us
2008-03-20T13:15:51.350Z,23.873,90.033,35,3.8,mb,20,95.2,,0.92,us,usp000g1v4,2014-11-07T01:35:16.921Z,"10 km NW of Parvez Ali, Bangladesh",earthquake,,,,1,reviewed,us,us
2008-03-18T15:31:55.160Z,26.472,92.841,56.2,4.1,mb,18,141.1,,0.82,us,usp000g1ra,2014-11-07T01:35:16.523Z,"18 km SSE of Tezpur, India",earthquake,,16.8,,1,reviewed,us,us
2008-03-13T15:42:33.180Z,26.784,91.937,38,4.4,mb,57,95.2,,0.92,us,usp000g1dk,2014-11-07T01:35:15.068Z,"16 km WNW of Udalguri, India",earthquake,,6.4,,21,reviewed,us,us
2008-02-06T06:09:40.420Z,23.433,87.111,10,4.3,mb,34,80.5,,1.06,us,usp000fy9n,2021-10-20T17:34:07.315Z,"16 km NW of Beli?tor, India",earthquake,,,,13,reviewed,us,us
2008-02-04T02:54:15.630Z,20.353,93.405,35,3.9,mb,17,99.6,,0.53,us,usp000fy43,2014-11-07T01:34:53.476Z,"57 km ENE of Sittwe, Myanmar",earthquake,,,,1,reviewed,us,us
2008-01-31T13:22:18.760Z,22.787,92.403,45.1,4.9,mb,70,61.5,,0.72,us,usp000fxv7,2014-11-07T01:34:47.371Z,"36 km WSW of Lunglei, India",earthquake,,6.3,,27,reviewed,us,us
2008-01-12T22:44:47.360Z,22.761,92.333,33.8,4.9,mwc,129,73.5,,0.65,us,usp000fwkg,2021-10-20T18:13:20.876Z,"44 km WSW of Lunglei, India",earthquake,,9.5,,,reviewed,us,gcmt
2007-11-25T17:39:43.610Z,22.787,92.325,35,3.7,mb,11,191.2,,0.4,us,usp000ft9f,2014-11-07T01:34:14.626Z,"44 km WSW of Lunglei, India",earthquake,,,,1,reviewed,us,us
2007-11-17T03:59:40.460Z,26.329,93.25,35,4.2,mb,15,137.5,,1.3,us,usp000fsrn,2014-11-07T01:34:11.340Z,"49 km SW of Bok?kh?t, India",earthquake,,,,2,reviewed,us,us
2007-11-07T07:10:21.970Z,22.15,92.388,28.7,5.5,mwc,172,74.8,,0.79,us,usp000fs3t,2022-07-14T01:32:11.001Z,"18 km ESE of B?ndarban, Bangladesh",earthquake,,,,,reviewed,us,gcmt
2007-10-18T22:09:20.960Z,23.497,92.157,35,3.5,mb,18,167.6,,0.94,us,usp000fqv4,2014-11-07T01:33:57.289Z,"47 km NNE of Khagrachhari, Bangladesh",earthquake,,,,1,reviewed,us,us
2007-10-14T00:46:59.240Z,22.205,93.561,61.5,4.5,mb,62,117.4,,0.6,us,usp000fqgb,2014-11-07T01:33:55.664Z,"48 km S of Hakha, Myanmar",earthquake,,,,24,reviewed,us,us
2007-09-18T19:49:04.900Z,25.241,91.13,40,4.3,mb,21,106.3,,0.82,us,usp000fnmg,2014-11-07T01:33:37.076Z,"33 km SSW of Nongstoin, India",earthquake,,9.8,,5,reviewed,us,us
2007-09-18T09:01:50.720Z,19.973,93.666,32.2,5.1,mb,179,48.7,,0.66,us,usp000fnkc,2022-05-02T20:42:35.565Z,"82 km ESE of Sittwe, Myanmar",earthquake,,,,84,reviewed,us,us
2007-09-07T20:14:56.970Z,23.005,92.707,38.6,4.2,mb,19,103.1,,0.97,us,usp000fmn9,2014-11-07T01:33:31.607Z,"12 km NNW of Lunglei, India",earthquake,,13,,8,reviewed,us,us
2007-08-31T12:06:32.770Z,23.063,90.611,42.5,4.5,mb,23,112.9,,0.51,us,usp000fm2v,2020-04-16T17:15:02.903Z,"16 km W of R?ipur, Bangladesh",earthquake,,5.8,,1,reviewed,us,us
2007-08-26T03:20:31.040Z,23.011,93.666,131.9,3.8,mb,15,162.4,,0.38,us,usp000fkq4,2014-11-07T01:33:22.898Z,"10 km N of Falam, Myanmar",earthquake,,33.8,,1,reviewed,us,us
2007-07-28T01:00:33.540Z,22.83,92.359,32,4,mb,7,190.4,,0.26,us,usp000fh8c,2014-11-07T01:33:04.603Z,"39 km W of Lunglei, India",earthquake,,45.8,,1,reviewed,us,us
2007-07-28T00:48:28.820Z,22.765,92.255,36.9,4.8,mb,99,39.8,,1.07,us,usp000fh8a,2014-11-07T01:33:04.594Z,"42 km NE of Raoj?n, Bangladesh",earthquake,,10.1,,55,reviewed,us,us
2007-02-14T11:44:36.270Z,26.326,91.339,35,3.7,mb,8,186.6,,0.56,us,usp000f4vb,2014-11-07T01:31:37.715Z,"20 km WNW of H?jo, India",earthquake,,,,2,reviewed,us,us
2007-01-24T10:29:27.290Z,25.686,89.86,19.6,4.1,mb,17,145.8,,1,us,usp000f3fu,2014-11-07T01:31:27.004Z,"16 km N of Mank?char, India",earthquake,,59.9,,2,reviewed,us,us
2007-01-21T02:48:24.460Z,22.56,93.065,50.5,4,mb,23,115.5,,0.97,us,usp000f33s,2014-11-07T01:31:25.035Z,"11 km NE of Saiha, India",earthquake,,11.6,,5,reviewed,us,us
2006-12-05T04:36:29.950Z,21.151,93.574,58.4,4.9,mb,148,60.5,,0.65,us,usp000ezj4,2022-05-02T15:39:10.329Z,"131 km NNE of Sittwe, Myanmar",earthquake,,6,,54,reviewed,us,us
2006-11-10T13:21:24.340Z,24.536,92.326,42.5,4.9,mwc,127,25.9,,0.68,us,usp000ex3b,2016-11-10T01:30:46.374Z,"24 km NE of Dharmanagar, India",earthquake,,,,,reviewed,us,gcmt
2006-11-03T14:43:10.270Z,22.104,93.351,49.3,5,mwc,91,57.9,,0.82,us,usp000ewja,2022-05-02T18:31:30.467Z,"57 km SE of Saiha, India",earthquake,,,,,reviewed,us,gcmt
2006-10-19T17:35:23.300Z,22.154,93.046,44.1,4.3,mb,32,81.8,,0.8,us,usp000evhz,2014-11-07T01:30:36.010Z,"37 km S of Saiha, India",earthquake,,,,6,reviewed,us,us
2006-08-31T05:36:09.200Z,26.217,89.817,28.4,3.8,mb,16,104.6,,1.06,us,usp000es50,2014-11-07T01:30:03.539Z,"12 km N of Golakganj, India",earthquake,,,,3,reviewed,us,us
2006-08-12T20:46:11.300Z,24.662,92.71,42.8,5,mwc,141,51.9,,0.68,us,usp000eqtx,2022-05-02T15:34:49.855Z,"15 km NE of L?la, India",earthquake,,,,,reviewed,us,hrv
2006-08-05T14:39:18.490Z,23.662,89.885,10,4.2,mb,13,131,,1.01,us,usp000eq9z,2014-11-07T01:29:54.615Z,"7 km NE of Far?dpur, Bangladesh",earthquake,,,,1,reviewed,us,us
2006-08-03T12:32:20.020Z,23.773,93.614,57.2,4.1,mb,18,158.4,,0.55,us,usp000eq5y,2014-11-07T01:29:53.672Z,"Myanmar-India border region",earthquake,,,,3,reviewed,us,us
2006-07-17T13:47:48.360Z,26.744,89.432,10,4.1,mb,18,127.9,,0.99,us,usp000enu7,2014-11-07T01:29:41.581Z,"7 km E of H?sim?ra, India",earthquake,,,,1,reviewed,us,us
2006-06-23T06:59:56.000Z,20.386,92.512,10,4.7,mb,29,81.4,,0.55,us,usp000em21,2014-11-07T01:29:26.539Z,"48 km WNW of Sittwe, Myanmar",earthquake,,,,4,reviewed,us,us
2006-06-19T16:57:35.960Z,25.529,90.676,40.9,4.2,mb,36,106.7,,0.66,us,usp000ektv,2014-11-07T01:29:25.330Z,"47 km E of Tura, India",earthquake,,6.8,,7,reviewed,us,us
2006-05-30T19:43:45.570Z,20.63,91.928,29.9,4.9,mwc,79,85.9,,0.77,us,usp000ejb3,2016-11-10T01:23:14.242Z,"46 km WSW of Tekn?f, Bangladesh",earthquake,,,,,reviewed,us,hrv
2006-04-11T01:07:05.040Z,24.419,91.369,21.3,3.6,mb,10,169.5,,0.9,us,usp000ee55,2014-11-07T01:28:46.069Z,"6 km NW of Habiganj, Bangladesh",earthquake,,46.9,,1,reviewed,us,us
2006-03-25T16:23:13.720Z,22.452,92.805,10,3.9,mb,16,167.9,,0.82,us,usp000ecxu,2014-11-07T01:28:35.515Z,"18 km WSW of Saiha, India",earthquake,,,,2,reviewed,us,us
2006-03-25T05:51:51.410Z,26.788,92.242,10,4.8,mb,110,99.1,,0.63,us,usp000ecw1,2014-11-07T01:28:35.011Z,"14 km ENE of Udalguri, India",earthquake,,,,59,reviewed,us,us
2006-02-24T04:45:26.050Z,26.859,91.458,10,3.8,mb,12,186.1,,1.34,us,usp000ear6,2014-11-07T01:28:21.515Z,"7 km NW of Samdrup Jongkhar, Bhutan",earthquake,,,,5,reviewed,us,us
2006-02-24T02:36:28.370Z,26.385,92.415,10,3.8,mb,9,290,,1.07,us,usp000eaqx,2014-11-07T01:28:21.494Z,"10 km SSW of Dhing, India",earthquake,,,,3,reviewed,us,us
2006-02-23T23:49:06.610Z,26.773,91.518,10,3.6,mb,12,176.4,,0.86,us,usp000eaqf,2014-11-07T01:28:21.454Z,"3 km SSE of Samdrup Jongkhar, Bhutan",earthquake,,,,3,reviewed,us,us
2006-02-23T20:44:33.340Z,26.911,91.681,10,4.2,mb,21,97.7,,0.86,us,usp000eaq7,2014-11-07T01:28:21.404Z,"21 km NE of Samdrup Jongkhar, Bhutan",earthquake,,,,3,reviewed,us,us
2006-02-23T20:36:59.800Z,26.78,91.494,10,4.2,mb,12,163.7,,1.08,us,usp000eaq6,2014-11-07T01:28:21.402Z,"2 km SSW of Samdrup Jongkhar, Bhutan",earthquake,,,,2,reviewed,us,us
2006-02-23T20:22:46.550Z,26.83,91.809,10,3.9,mb,27,98.2,,1.15,us,usp000eaq4,2014-11-07T01:28:21.396Z,"30 km WNW of Udalguri, India",earthquake,,,,4,reviewed,us,us
2006-02-23T20:07:26.170Z,26.863,91.632,10,5.2,mb,134,80.2,,0.89,us,usp000eaq1,2022-05-02T18:13:07.423Z,"14 km ENE of Samdrup Jongkhar, Bhutan",earthquake,,,,66,reviewed,us,us
2006-02-23T20:04:53.550Z,26.912,91.705,10,5.8,mwb,263,30.2,,0.93,us,usp000eaq0,2022-05-02T18:13:03.968Z,"23 km ENE of Samdrup Jongkhar, Bhutan",earthquake,,,,,reviewed,us,us
2006-02-12T04:54:40.780Z,23.889,91.634,50.1,4.2,mb,23,109.4,,0.77,us,usp000e9yh,2014-11-07T01:28:18.072Z,"21 km S of Khowai, India",earthquake,,,,2,reviewed,us,us
2005-12-31T06:31:43.980Z,25.732,90.384,35,4.2,mb,6,195.8,,0.89,us,usp000e792,2014-11-07T01:27:58.462Z,"30 km NE of Tura, India",earthquake,,,,1,reviewed,us,us
